;Unnamed: 0;date;news;label
1404;1404;7/11/2022; Shazaam! skatebambi 🇸🇪 just spotted a yet unrecognizable Tesla vehicle in England, United Kingdom 🇬🇧 before anyone else did! #TeslaRadar #Tesla #UnitedKingdom;
1405;1405;7/11/2022; Ta-Da! skatebambi 🇸🇪 nailed it by spotting a 2020 Tesla Model 3 🇺🇸 Dual Motor in England, United Kingdom 🇬🇧 as the first player! #TeslaRadar #Tesla #UnitedKingdom #Model3;
1406;1406;7/11/2022; Short twitter bull tesla;
1407;1407;7/11/2022; Legit! skatebambi 🇸🇪 just spotted a 2021 Tesla Model 3 🇨🇳 Dual Motor for the very first time in England, United Kingdom! 🇬🇧 #TeslaRadar #Tesla #UnitedKingdom #Model3;
1408;1408;7/11/2022; Zing! skatebambi 🇸🇪 nailed it by spotting a 2021 Tesla Model 3 🇨🇳 Dual Motor in England, United Kingdom 🇬🇧 as the first player! #TeslaRadar #Tesla #UnitedKingdom #Model3;
1409;1409;7/11/2022; Great! skatebambi 🇸🇪 nailed it by spotting a 2021 Tesla Model 3 🇺🇸 Dual Motor in England, United Kingdom 🇬🇧 as the first player! #TeslaRadar #Tesla #UnitedKingdom #Model3;
1410;1410;7/11/2022; Lol In Nigeria here We are overpopulated for the type of infrastructure we have;
1411;1411;7/11/2022; Booyah! skatebambi 🇸🇪 was first to spot a 2022 Tesla Model 3 🇨🇳 Dual Motor in England, United Kingdom! 🇬🇧 #TeslaRadar #Tesla #UnitedKingdom #Model3;
1412;1412;7/11/2022; Wahoo! skatebambi 🇸🇪 was first to spot a 2021 Tesla Model 3 🇨🇳 Performance in England, United Kingdom! 🇬🇧 #TeslaRadar #Tesla #UnitedKingdom #Model3 #Performance;
1413;1413;7/11/2022; Kaboom! skatebambi 🇸🇪 was first to spot a 2020 Tesla Model 3 🇺🇸 Dual Motor in England, United Kingdom! 🇬🇧 #TeslaRadar #Tesla #UnitedKingdom #Model3;
1414;1414;7/11/2022; Tesla is still the market leader, obviously. However, their continued blunders and mentally unstable CEO put them at risk versus companies that manufacture better vehicles. Tesla QC is notorious.;
1415;1415;7/11/2022; Smooth! melui23 just spotted a 2021 Tesla Model 3 🇨🇳 Standard for the very first time in Baden-Württemberg, Germany! 🇩🇪 #TeslaRadar #Tesla #Germany #Model3;
1416;1416;7/11/2022;" Healthy &amp; wealthy children are essential to the future.";
1417;1417;7/11/2022; Research Alert: CFRA Reiterates Strong Buy Opinion On Shares Of Tesla, Inc. MT NEWSWIRES 11:50 AM ET 7/11/2022 11:50 AM EDT, 07/11/2022 (MT Newswires) --;
1418;1418;7/11/2022; Its worth me taking risk having more kids. future is bright;
1419;1419;7/11/2022; What my dad, who worked in the coal industry for a long time, says every time he sees a Tesla. ;
1420;1420;7/11/2022; How do you reconcile having many successful business and influence of the economy but you have a messed up home life, kids don't want anything to do with you and one of the kids has to spell his name with a ruler? . I don't believe your BS!;
1421;1421;7/11/2022; Yes I think it so much how they....how will be process to be a every child a beautiful future;
1422;1422;7/11/2022; The car I had then was a 2019 SR+ so I didn't hold it at 100% for hours as this WOULD damage the battery. However I often would leave it at all other levels of charge overnight. This didn't usually improve the range. It would improve during normal usage though.;
1423;1423;7/11/2022; insta-block of anyone who posts this shit.;
1424;1424;7/11/2022; Hey Jim Jordan, I have noticed that lately you've stopped tweeting about your daily gas purchase. Did you buy a Tesla?;
1425;1425;7/11/2022; The whole world knew twitter wasn't as valuable as what Elon paid for it. Elon willingly overpaid for it because he wanted twitter for ideological reasons, and he thought it wouldn't matter to him because of his Tesla stock. Tesla went down, which is why he wants out, not bots.;
1426;1426;7/11/2022; And I don't own a Tesla, so wouldnt want to imagine what that cost would be;
1427;1427;7/11/2022; 👆🏻 we are the future;
1428;1428;7/11/2022; Looks like Tesla investors are losing faith. Can you imagine if you had bought it at $1,243.49 a year ago? Wonder what the short position is on it. TSLA: $704.7815 Down -47.5085 (-6.32%). 52 wk high $1,243.49. Yikes.;
1429;1429;7/11/2022; #Tesla is one of my dream vehicle with #dogecoin ;
1430;1430;7/11/2022; Oh look it's Elon's kids. ;
1431;1431;7/11/2022; he WFH , drives a tesla and wants to connect with meon linkedin...,;
1432;1432;7/11/2022; To bad they’re changing their DNA 🧬. ;
1433;1433;7/11/2022; Don't have any. No one likes me.;
1434;1434;7/11/2022; Great article! 👶🏼👶🏼 🍼;
1435;1435;7/11/2022;" The market is bearing it at the moment. Wait until gasoline prices revert to historical mean, the ROI will be even worse. Let’s face it, for very few people it’s a rational economic decision. Teslas have been “cool &amp; In” and have been able to overcharge irrational people.";
1436;1436;7/11/2022; so why doesn't it go up Did we make a mistake by trusting ? as btc drops As btc rises, it rises less. There's no way it's $1...;
1437;1437;7/11/2022; If we being real Tesla quality wise is built cheaper than any Honda;
1438;1438;7/11/2022; It isn’t perfect yet because there are no true self driving vehicles on the road yet .. once someone other then Tesla builds something is when change will occur;
1439;1439;7/11/2022; Yes, true --- then why does your company Tesla pay for employees' abortions?;
1440;1440;7/11/2022; Imma assume you shorted Tesla ? Lol;
1441;1441;7/11/2022; What's Next for Twitter (TWTR) and Tesla (TSLA)? ;
1442;1442;7/11/2022; Not a Tesla... ;
1443;1443;7/11/2022; Congratulations;
1444;1444;7/11/2022; That could be fun. ;
1445;1445;7/11/2022; So is money and services to support them and their parents.;
1446;1446;7/11/2022; Dogecoin is the...;
1447;1447;7/11/2022; I mean I think EVs are great but in comparison I just took a trip in a Honda Accord hybrid and got ~50mpg and fueled up once for a 500 mile trip for 9 gallons that I could fetch at every corner I passed. Sure the car isn't that fast but.. that's a perfectly good alternative.;
1448;1448;7/11/2022; Friendly reminder - last week saw enormous call buying in Tesla. This information is entirely worthless.;
1449;1449;7/11/2022; Watch Tesla FSD React To Car Door Suddenly Opening, Driver Stepping Out ;
1450;1450;7/11/2022; Report: 4680-Powered Tesla Model Y Recharged To 80% In 32 Minutes ;
1451;1451;7/11/2022; Tesla CEO Elon Musk Continues To Openly Mock Twitter Amid Lawsuit ;
1452;1452;7/11/2022; When you say “children,” please say you're not referring to Tяump? ;
1453;1453;7/11/2022; A prototype solar car just made its trial run and production is expected soon. Elion Musk is fixing to produce a Tesla, that can be driven 9,002 miles, before recharging, which will take only 8 minutes. When these cars will be available, is anyone's guess but it is promised soon.;
1454;1454;7/11/2022; About 80K;
1455;1455;7/11/2022; if you’re too stupid to see how far ahead Tesla is on this I don’t know what to tell you.;
1456;1456;7/11/2022; In terms of car quality, Uber Green is the most high vol way to ride. You either get a Tesla or a Prius.;
1457;1457;7/11/2022; Smart children are....;
1458;1458;7/11/2022; Aborted 100m future USA citizens, (and perhaps another 100m children of those children).;
1459;1459;7/11/2022; The smart people know this. And so do the corrupt people. The ones trying to change their gender, mess with their minds with drugs that don't help them, etc.;
1460;1460;7/11/2022; Honestly if we’re making a frankenstein car I’d put Tesla software, I fault them for a lot, but their software is for the most part extremely good. Also checked out a Mach-E GT yesterday and liked it a lot, although to each their own.;
1461;1461;7/11/2022;" looks like a gobot. Turbo specifically; with white privilege 🤡";
1462;1462;7/11/2022; Children with healthy minded parents that can be there for them. Not just financially.;
1463;1463;7/11/2022; Yeah... me having to wait in line to fill up my ICE yesterday at Costco.... and the drive to Los Angeles... CANNOT wait for our Model Y to arrive soon!;
1464;1464;7/11/2022;" 2022 Tesla Model Y! Featuring: Panoramic Sunroof, 20"" Alloys, 15"" Touchscreen Display &amp; much more! £62,490 or message us for a finance quote. Full details: ";
1465;1465;7/11/2022; The Rivian R1S Is A Terrific Electric SUV — Two Reviews ;
1466;1466;7/11/2022; Mini CHAINeS running around wouldn’t be a bad thing. But my blockchain interests scare them away. 😂;
1467;1467;7/11/2022; Not Oscar using his speaker in his tesla to tell me he’s outside😂;
1468;1468;7/11/2022; I'm going to charge my Tesla, dry my clothes, wash my dishes, lower my AC temp, turn on every light, and play games on three different computers all at the same time. Ya'll want to charge an arm and a leg for electricity and fix nothing. Im gonna use what I pay for.;
1469;1469;7/11/2022; Is that a rivean and a Tesla? #ballin;
1470;1470;7/11/2022; There is no future anyway.;
1471;1471;7/11/2022; Leveraging Tesla stock (for cash) then driving it down by being a total jerk is part of the equation too. ;
1472;1472;7/11/2022; While all this twitter drama was going on Elon sold over 8 billion in Tesla stock before the price went down by 40%. I for one cannot wait to see starship launch because I'm pretty sure that's where the money is going. ;
1473;1473;7/11/2022; So are clean water, clean air, untainted and edible food sources, resource management and technological advancement. You ignore any one of these necessary elements there will likely be no long-term future for any children. You must have a sense of that, or why head to Mars?;
1474;1474;7/11/2022; True. There are many in Africa needing help. Imaging giving them good live to study, be someone in life. We would achieve quicker your desired world.;
1475;1475;7/11/2022; Is this your pickup line?😁;
1476;1476;7/11/2022; Watch Tesla FSD React To Car Door Suddenly Opening, Driver Stepping Out ;
1477;1477;7/11/2022; In the coming future, #Tesla is gonna face some real competition from the Indian market, unless they #MakeInIndia. Kudos to #olaelectric for their amazing work.;
1478;1478;7/11/2022; Two Updated Tesla Electric Semis Spotted Out Testing ;
1479;1479;7/11/2022; Population issues vary per geography. In Africa and some parts of Asia overpopulation and fast growing is a real and big issue.;
1480;1480;7/11/2022; then help make it a better world for them to live in cuz currently we're so fucked;
1481;1481;7/11/2022; I love Tesla's and Honda's ❤️;
1482;1482;7/11/2022; What a joke. I owned a Leaf 40 before switching to a Tesla. It never went over 95 miles in winter and over 160 miles in summer. Model Y is consistently above 4.2 miles/kWh and around 3.2 miles during cold weather.;
1483;1483;7/11/2022; Or they saw these around and thought why the fuck would anyone want a outdated bubble car tesla ;
1484;1484;7/11/2022; Tesla CEO Elon Musk Continues To Openly Mock Twitter Amid Lawsuit ;
1485;1485;7/11/2022; Odds that court discovers some questionable buying of Twitter just before his announcement, some sales at peak price and some shorts just before he made the first bot comments? This is gonna be Elon v Taking Tesla Private with secured Saudi funds v2.0.;
1486;1486;7/11/2022; I am not sure the percentage. I know most if not all of the Electrify America chargers I’ve been to have at least a few 350 kW chargers.;
